Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue,
7/31/2011,31,July,2011,28,Young Adults (25-34),F,Australia,New South Wales,Bikes,Road Bikes,"Road-250 Black, 52",1,"$1,555 ","$2,443 ",$888 ,"$1,555 ","$2,443 ",
8/31/2011,31,August,2011,28,Young Adults (25-34),F,Australia,New South Wales,Bikes,Road Bikes,"Road-250 Black, 52",1,"$1,555 ","$2,443 ",$888 ,"$1,555 ","$2,443 ",
9/16/2011,16,September,2011,28,Young Adults (25-34),F,Australia,New South Wales,Bikes,Road Bikes,"Road-250 Black, 52",1,"$1,555 ","$2,443 ",$888 ,"$1,555 ","$2,443 ",
12/1/2011,1,December,2011,28,Young Adults (25-34),F,Australia,New South Wales,Bikes,Road Bikes,"Road-250 Black, 52",1,"$1,555 ","$2,443 ",$888 ,"$1,555 ","$2,443 ",
12/3/2011,3,December,2011,28,Young Adults (25-34),F,Australia,New South Wales,Bikes,Road Bikes,"Road-250 Black, 52",1,"$1,555 ","$2,443 ",$888 ,"$1,555 ","$2,443 ",
1/8/2011,8,January,2011,34,Young Adults (25-34),M,Australia,New South Wales,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
1/15/2011,15,January,2011,34,Young Adults (25-34),M,Australia,New South Wales,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
12/1/2011,1,December,2011,34,Young Adults (25-34),M,Australia,New South Wales,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
12/13/2011,13,December,2011,69,Seniors (64+),M,Australia,Queensland,Bikes,Road Bikes,"Road-250 Red, 58",1,"$1,555 ","$2,443 ",$888 ,"$1,555 ","$2,443 ",
5/16/2011,16,May,2011,35,Adults (35-64),F,Australia,Queensland,Bikes,Road Bikes,"Road-350-W Yellow, 44",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
9/10/2011,10,September,2011,35,Adults (35-64),F,Australia,Queensland,Bikes,Road Bikes,"Road-350-W Yellow, 44",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
12/20/2011,20,December,2011,35,Adults (35-64),F,Australia,Queensland,Bikes,Road Bikes,"Road-350-W Yellow, 44",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
7/8/2011,8,July,2011,36,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-350-W Yellow, 40",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
12/7/2011,7,December,2011,36,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-350-W Yellow, 40",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
2/19/2011,19,February,2011,37,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
12/13/2011,13,December,2011,37,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
1/9/2011,9,January,2011,17,Youth (<25),F,Canada,British Columbia,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
6/19/2011,19,June,2011,17,Youth (<25),F,Canada,British Columbia,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
12/23/2011,23,December,2011,57,Adults (35-64),F,Australia,Queensland,Bikes,Road Bikes,"Road-150 Red, 52",1,"$2,171 ","$3,578 ","$1,407 ","$2,171 ","$3,578 ",
12/19/2011,19,December,2011,57,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-350-W Yellow, 44",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
11/5/2011,5,November,2011,25,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-750 Black, 52",1,$344 ,$540 ,$196 ,$344 ,$540 ,
2/6/2011,6,February,2011,44,Adults (35-64),M,United States,Oregon,Bikes,Road Bikes,"Road-750 Black, 52",1,$344 ,$540 ,$196 ,$344 ,$540 ,
6/23/2011,23,June,2011,44,Adults (35-64),M,United States,Oregon,Bikes,Road Bikes,"Road-750 Black, 52",1,$344 ,$540 ,$196 ,$344 ,$540 ,
7/9/2011,9,July,2011,22,Youth (<25),F,United States,California,Bikes,Road Bikes,"Road-750 Black, 44",1,$344 ,$540 ,$196 ,$344 ,$540 ,
8/20/2011,20,August,2011,22,Youth (<25),F,United States,California,Bikes,Road Bikes,"Road-750 Black, 44",1,$344 ,$540 ,$196 ,$344 ,$540 ,
12/29/2011,29,December,2011,22,Youth (<25),F,United States,California,Bikes,Road Bikes,"Road-750 Black, 44",1,$344 ,$540 ,$196 ,$344 ,$540 ,
9/14/2011,14,September,2011,25,Young Adults (25-34),M,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 44",1,$344 ,$540 ,$196 ,$344 ,$540 ,
4/1/2011,1,April,2011,28,Young Adults (25-34),F,United States,California,Bikes,Road Bikes,"Road-750 Black, 44",1,$344 ,$540 ,$196 ,$344 ,$540 ,
12/1/2011,1,December,2011,28,Young Adults (25-34),F,United States,California,Bikes,Road Bikes,"Road-750 Black, 44",1,$344 ,$540 ,$196 ,$344 ,$540 ,
12/5/2011,5,December,2011,28,Young Adults (25-34),F,United States,California,Bikes,Road Bikes,"Road-750 Black, 44",1,$344 ,$540 ,$196 ,$344 ,$540 ,
12/22/2011,22,December,2011,28,Young Adults (25-34),F,United States,California,Bikes,Road Bikes,"Road-750 Black, 44",1,$344 ,$540 ,$196 ,$344 ,$540 ,
8/19/2011,19,August,2011,32,Young Adults (25-34),M,United States,Oregon,Bikes,Road Bikes,"Road-750 Black, 52",1,$344 ,$540 ,$196 ,$344 ,$540 ,
8/15/2011,15,August,2011,24,Youth (<25),M,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 44",1,$344 ,$540 ,$196 ,$344 ,$540 ,
12/24/2011,24,December,2011,24,Youth (<25),M,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 44",1,$344 ,$540 ,$196 ,$344 ,$540 ,
12/26/2011,26,December,2011,42,Adults (35-64),M,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 44",1,$344 ,$540 ,$196 ,$344 ,$540 ,
3/22/2011,22,March,2011,41,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-750 Black, 52",1,$344 ,$540 ,$196 ,$344 ,$540 ,
12/7/2011,7,December,2011,41,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-750 Black, 52",1,$344 ,$540 ,$196 ,$344 ,$540 ,
2/11/2011,11,February,2011,40,Adults (35-64),F,Canada,British Columbia,Bikes,Road Bikes,"Road-750 Black, 52",1,$344 ,$540 ,$196 ,$344 ,$540 ,
6/19/2011,19,June,2011,40,Adults (35-64),F,Canada,British Columbia,Bikes,Road Bikes,"Road-750 Black, 52",1,$344 ,$540 ,$196 ,$344 ,$540 ,
10/26/2011,26,October,2011,46,Adults (35-64),F,Australia,Victoria,Bikes,Road Bikes,"Road-750 Black, 48",1,$344 ,$540 ,$196 ,$344 ,$540 ,
5/1/2011,1,May,2011,42,Adults (35-64),M,Australia,Queensland,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
9/6/2011,6,September,2011,33,Young Adults (25-34),F,United States,California,Bikes,Road Bikes,"Road-750 Black, 44",1,$344 ,$540 ,$196 ,$344 ,$540 ,
3/26/2011,26,March,2011,35,Adults (35-64),M,Canada,British Columbia,Bikes,Road Bikes,"Road-750 Black, 52",1,$344 ,$540 ,$196 ,$344 ,$540 ,
4/18/2011,18,April,2011,35,Adults (35-64),M,Canada,British Columbia,Bikes,Road Bikes,"Road-750 Black, 52",1,$344 ,$540 ,$196 ,$344 ,$540 ,
1/30/2011,30,January,2011,36,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
5/15/2011,15,May,2011,36,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
5/23/2011,23,May,2011,36,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
1/7/2011,7,January,2011,28,Young Adults (25-34),M,Australia,New South Wales,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
1/9/2011,9,January,2011,28,Young Adults (25-34),M,Australia,New South Wales,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
1/16/2011,16,January,2011,28,Young Adults (25-34),M,Australia,New South Wales,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
9/13/2011,13,September,2011,28,Young Adults (25-34),M,Australia,New South Wales,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
9/14/2011,14,September,2011,28,Young Adults (25-34),M,Australia,New South Wales,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
9/3/2011,3,September,2011,34,Young Adults (25-34),F,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 44",1,$344 ,$540 ,$196 ,$344 ,$540 ,
3/29/2011,29,March,2011,61,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-750 Black, 52",1,$344 ,$540 ,$196 ,$344 ,$540 ,
10/2/2011,2,October,2011,46,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 52",1,"$2,171 ","$3,578 ","$1,407 ","$2,171 ","$3,578 ",
10/7/2011,7,October,2011,46,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 52",1,"$2,171 ","$3,578 ","$1,407 ","$2,171 ","$3,578 ",
12/19/2011,19,December,2011,38,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
8/7/2011,7,August,2011,23,Youth (<25),F,Australia,New South Wales,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
9/12/2011,12,September,2011,23,Youth (<25),F,Australia,New South Wales,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
10/26/2011,26,October,2011,23,Youth (<25),F,Australia,New South Wales,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
8/20/2011,20,August,2011,24,Youth (<25),M,Australia,Queensland,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
6/22/2011,22,June,2011,25,Young Adults (25-34),F,Australia,Victoria,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
8/17/2011,17,August,2011,25,Young Adults (25-34),F,Australia,Victoria,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
7/3/2011,3,July,2011,51,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-750 Black, 44",1,$344 ,$540 ,$196 ,$344 ,$540 ,
7/21/2011,21,July,2011,51,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-750 Black, 44",1,$344 ,$540 ,$196 ,$344 ,$540 ,
8/7/2011,7,August,2011,51,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-750 Black, 44",1,$344 ,$540 ,$196 ,$344 ,$540 ,
10/22/2011,22,October,2011,45,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-750 Black, 52",1,$344 ,$540 ,$196 ,$344 ,$540 ,
12/29/2011,29,December,2011,45,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-750 Black, 52",1,$344 ,$540 ,$196 ,$344 ,$540 ,
8/7/2011,7,August,2011,29,Young Adults (25-34),F,Canada,British Columbia,Bikes,Road Bikes,"Road-550-W Yellow, 38",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
8/19/2011,19,August,2011,29,Young Adults (25-34),F,Canada,British Columbia,Bikes,Road Bikes,"Road-550-W Yellow, 38",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
5/20/2011,20,May,2011,30,Young Adults (25-34),M,Germany,Bayern,Bikes,Road Bikes,"Road-750 Black, 48",1,$344 ,$540 ,$196 ,$344 ,$540 ,
5/27/2011,27,May,2011,31,Young Adults (25-34),M,France,Seine (Paris),Bikes,Road Bikes,"Road-750 Black, 58",1,$344 ,$540 ,$196 ,$344 ,$540 ,
4/10/2011,10,April,2011,34,Young Adults (25-34),F,Germany,Hessen,Bikes,Road Bikes,"Road-750 Black, 48",1,$344 ,$540 ,$196 ,$344 ,$540 ,
11/5/2011,5,November,2011,34,Young Adults (25-34),F,Germany,Hessen,Bikes,Road Bikes,"Road-750 Black, 48",1,$344 ,$540 ,$196 ,$344 ,$540 ,
11/17/2011,17,November,2011,34,Young Adults (25-34),F,Germany,Hessen,Bikes,Road Bikes,"Road-750 Black, 48",1,$344 ,$540 ,$196 ,$344 ,$540 ,
7/2/2011,2,July,2011,43,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 52",1,$344 ,$540 ,$196 ,$344 ,$540 ,
6/2/2011,2,June,2011,20,Youth (<25),M,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 52",1,$344 ,$540 ,$196 ,$344 ,$540 ,
12/24/2011,24,December,2011,27,Young Adults (25-34),F,France,Yveline,Bikes,Road Bikes,"Road-750 Black, 52",1,$344 ,$540 ,$196 ,$344 ,$540 ,
12/25/2011,25,December,2011,27,Young Adults (25-34),F,France,Yveline,Bikes,Road Bikes,"Road-750 Black, 52",1,$344 ,$540 ,$196 ,$344 ,$540 ,
3/28/2011,28,March,2011,28,Young Adults (25-34),M,France,Seine (Paris),Bikes,Road Bikes,"Road-550-W Yellow, 44",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
12/3/2011,3,December,2011,28,Young Adults (25-34),M,France,Seine (Paris),Bikes,Road Bikes,"Road-550-W Yellow, 44",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
12/16/2011,16,December,2011,28,Young Adults (25-34),M,France,Seine (Paris),Bikes,Road Bikes,"Road-550-W Yellow, 44",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
8/23/2011,23,August,2011,33,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
8/31/2011,31,August,2011,33,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
4/24/2011,24,April,2011,20,Youth (<25),M,Australia,Victoria,Bikes,Road Bikes,"Road-750 Black, 44",1,$344 ,$540 ,$196 ,$344 ,$540 ,
11/1/2011,1,November,2011,20,Youth (<25),M,Australia,Victoria,Bikes,Road Bikes,"Road-750 Black, 44",1,$344 ,$540 ,$196 ,$344 ,$540 ,
11/10/2011,10,November,2011,20,Youth (<25),M,Australia,Victoria,Bikes,Road Bikes,"Road-750 Black, 44",1,$344 ,$540 ,$196 ,$344 ,$540 ,
4/9/2011,9,April,2011,20,Youth (<25),F,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 58",1,$344 ,$540 ,$196 ,$344 ,$540 ,
7/6/2011,6,July,2011,20,Youth (<25),F,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 58",1,$344 ,$540 ,$196 ,$344 ,$540 ,
12/14/2011,14,December,2011,37,Adults (35-64),M,Germany,Saarland,Bikes,Road Bikes,"Road-550-W Yellow, 38",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
4/23/2011,23,April,2011,50,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 52",1,$344 ,$540 ,$196 ,$344 ,$540 ,
12/25/2011,25,December,2011,50,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 52",1,$344 ,$540 ,$196 ,$344 ,$540 ,
8/6/2011,6,August,2011,46,Adults (35-64),M,Australia,Queensland,Bikes,Road Bikes,"Road-750 Black, 52",1,$344 ,$540 ,$196 ,$344 ,$540 ,
1/13/2011,13,January,2011,38,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 52",1,"$2,171 ","$3,578 ","$1,407 ","$2,171 ","$3,578 ",
1/21/2011,21,January,2011,38,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 52",1,"$2,171 ","$3,578 ","$1,407 ","$2,171 ","$3,578 ",
1/25/2011,25,January,2011,38,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 52",1,"$2,171 ","$3,578 ","$1,407 ","$2,171 ","$3,578 ",
3/13/2011,13,March,2011,38,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 52",1,"$2,171 ","$3,578 ","$1,407 ","$2,171 ","$3,578 ",
3/16/2011,16,March,2011,38,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 52",1,"$2,171 ","$3,578 ","$1,407 ","$2,171 ","$3,578 ",
3/26/2011,26,March,2011,38,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 52",1,"$2,171 ","$3,578 ","$1,407 ","$2,171 ","$3,578 ",
4/30/2011,30,April,2011,38,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 52",1,"$2,171 ","$3,578 ","$1,407 ","$2,171 ","$3,578 ",
2/11/2011,11,February,2011,28,Young Adults (25-34),M,Australia,Victoria,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
5/23/2011,23,May,2011,46,Adults (35-64),F,United States,Oregon,Bikes,Road Bikes,"Road-150 Red, 44",1,"$2,171 ","$3,578 ","$1,407 ","$2,171 ","$3,578 ",
8/8/2011,8,August,2011,46,Adults (35-64),F,United States,Oregon,Bikes,Road Bikes,"Road-150 Red, 44",1,"$2,171 ","$3,578 ","$1,407 ","$2,171 ","$3,578 ",
5/13/2011,13,May,2011,35,Adults (35-64),M,Australia,Queensland,Bikes,Road Bikes,"Road-350-W Yellow, 40",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
9/20/2011,20,September,2011,35,Adults (35-64),M,Australia,Queensland,Bikes,Road Bikes,"Road-350-W Yellow, 40",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
7/22/2011,22,July,2011,32,Young Adults (25-34),F,Australia,Victoria,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
2/19/2011,19,February,2011,36,Adults (35-64),M,Australia,South Australia,Bikes,Road Bikes,"Road-550-W Yellow, 48",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
10/3/2011,3,October,2011,36,Adults (35-64),M,Australia,South Australia,Bikes,Road Bikes,"Road-550-W Yellow, 48",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
4/6/2011,6,April,2011,18,Youth (<25),M,Canada,British Columbia,Bikes,Road Bikes,"Road-150 Red, 48",1,"$2,171 ","$3,578 ","$1,407 ","$2,171 ","$3,578 ",
6/29/2011,29,June,2011,18,Youth (<25),F,Canada,British Columbia,Bikes,Road Bikes,"Road-150 Red, 52",1,"$2,171 ","$3,578 ","$1,407 ","$2,171 ","$3,578 ",
5/28/2011,28,May,2011,24,Youth (<25),M,Australia,New South Wales,Bikes,Road Bikes,"Road-350-W Yellow, 44",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
6/27/2011,27,June,2011,25,Young Adults (25-34),M,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
11/5/2011,5,November,2011,25,Young Adults (25-34),M,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
2/13/2011,13,February,2011,53,Adults (35-64),M,Canada,British Columbia,Bikes,Road Bikes,"Road-550-W Yellow, 48",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
6/23/2011,23,June,2011,53,Adults (35-64),M,Canada,British Columbia,Bikes,Road Bikes,"Road-550-W Yellow, 48",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
6/27/2011,27,June,2011,39,Adults (35-64),F,Canada,Alberta,Bikes,Road Bikes,"Road-350-W Yellow, 44",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
9/23/2011,23,September,2011,26,Young Adults (25-34),M,Canada,British Columbia,Bikes,Road Bikes,"Road-150 Red, 56",1,"$2,171 ","$3,578 ","$1,407 ","$2,171 ","$3,578 ",
7/7/2011,7,July,2011,25,Young Adults (25-34),F,Canada,Alberta,Bikes,Road Bikes,"Road-750 Black, 58",1,$344 ,$540 ,$196 ,$344 ,$540 ,
8/19/2011,19,August,2011,28,Young Adults (25-34),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 48",1,"$1,519 ","$2,443 ",$924 ,"$1,519 ","$2,443 ",
8/20/2011,20,August,2011,28,Young Adults (25-34),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 48",1,"$1,519 ","$2,443 ",$924 ,"$1,519 ","$2,443 ",
12/5/2011,5,December,2011,28,Young Adults (25-34),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 48",1,"$1,519 ","$2,443 ",$924 ,"$1,519 ","$2,443 ",
11/24/2011,24,November,2011,46,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-250 Black, 58",1,"$1,555 ","$2,443 ",$888 ,"$1,555 ","$2,443 ",
9/2/2011,2,September,2011,22,Youth (<25),M,Australia,South Australia,Bikes,Road Bikes,"Road-250 Black, 44",1,"$1,555 ","$2,443 ",$888 ,"$1,555 ","$2,443 ",
5/18/2011,18,May,2011,24,Youth (<25),F,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
10/25/2011,25,October,2011,24,Youth (<25),F,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
11/11/2011,11,November,2011,24,Youth (<25),F,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
11/27/2011,27,November,2011,24,Youth (<25),F,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
3/4/2011,4,March,2011,25,Young Adults (25-34),M,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
8/2/2011,2,August,2011,25,Young Adults (25-34),M,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
11/27/2011,27,November,2011,25,Young Adults (25-34),M,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
3/2/2011,2,March,2011,26,Young Adults (25-34),M,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
12/31/2011,31,December,2011,26,Young Adults (25-34),M,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
7/5/2011,5,July,2011,48,Adults (35-64),F,Canada,British Columbia,Bikes,Road Bikes,"Road-750 Black, 58",1,$344 ,$540 ,$196 ,$344 ,$540 ,
7/14/2011,14,July,2011,48,Adults (35-64),F,Canada,British Columbia,Bikes,Road Bikes,"Road-750 Black, 58",1,$344 ,$540 ,$196 ,$344 ,$540 ,
1/20/2011,20,January,2011,42,Adults (35-64),M,Australia,South Australia,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
4/29/2011,29,April,2011,24,Youth (<25),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Black, 48",1,"$1,555 ","$2,443 ",$888 ,"$1,555 ","$2,443 ",
7/5/2011,5,July,2011,24,Youth (<25),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Black, 48",1,"$1,555 ","$2,443 ",$888 ,"$1,555 ","$2,443 ",
1/20/2011,20,January,2011,36,Adults (35-64),F,Australia,Victoria,Bikes,Road Bikes,"Road-550-W Yellow, 48",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
10/27/2011,27,October,2011,36,Adults (35-64),F,Australia,Victoria,Bikes,Road Bikes,"Road-550-W Yellow, 48",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
12/14/2011,14,December,2011,36,Adults (35-64),F,Australia,Victoria,Bikes,Road Bikes,"Road-550-W Yellow, 48",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
3/25/2011,25,March,2011,36,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 48",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
8/9/2011,9,August,2011,39,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 48",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
8/7/2011,7,August,2011,54,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
8/10/2011,10,August,2011,54,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
10/30/2011,30,October,2011,54,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-650 Black, 52",1,$487 ,$783 ,$296 ,$487 ,$783 ,
2/20/2011,20,February,2011,25,Young Adults (25-34),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 52",1,"$1,519 ","$2,443 ",$924 ,"$1,519 ","$2,443 ",
2/26/2011,26,February,2011,25,Young Adults (25-34),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 52",1,"$1,519 ","$2,443 ",$924 ,"$1,519 ","$2,443 ",
